"popularity","vote_count","video","poster_path","id","adult","backdrop_path","original_language","original_title","title","vote_average","overview","release_date","imdb_id","budget","revenue","runtime","homepage","tagline","genre","production_company","production_country","genres","production_companies","production_countries","keywords"
"15.426","1869","False","/2USk7mhiCXRkU9NzttXCzOjg2iV.jpg","271718","False","/ry3ov4M7rs3jKObMjELOqd5S0K3.jpg","en","Trainwreck","Trainwreck","5.8","Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.","2015-07-17","tt3152624","35000000.0","140795793.0","125.0","http://www.trainwreckmovie.com","We All Know One.","Comedy","Universal Pictures","United States of America","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 10105, 'logo_path': '/bN4tiAS8oNlHhIqq66KBPQ1Ekqh.png', 'name': 'Apatow Productions', 'origin_country': 'US'}, {'id': 3341, 'logo_path': '/dTG5dXE1kU2mpmL9BNnraffckLU.png', 'name': 'Fuji Television Network', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/69xm6sF3JxugGVjfZfm1YY6d7EE.png', 'name': 'Dentsu', 'origin_country': 'JP'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 567, 'name': 'alcohol'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 13005, 'name': 'doctor'}, {'id': 13028, 'name': 'writer'}, {'id': 157799, 'name': 'older woman younger man relationship'}, {'id': 174420, 'name': 'intern'}, {'id': 207078, 'name': 'magazine editor'}, {'id': 220713, 'name': 'party girl'}]"
"23.275","1713","False","/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg","504608","False","/sZZJ42GrWKxSOfcrpI2TSFQa0AQ.jpg","en","Rocketman","Rocketman","7.4","The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.","2019-05-22","tt2066051","40000000.0","167323950.0","121.0","https://www.paramount.com/movies/Rocketman/","Based on a True Fantasy","Drama","Rocket Pictures","Canada","[{'id': 18, 'name': 'Drama'}]","[{'id': 28320, 'logo_path': '/5UPGj1MwzrtxclRGTfeiQ1J0zVk.png', 'name': 'Rocket Pictures', 'origin_country': 'GB'}, {'id': 5374, 'logo_path': '/8dgIXEObpRYixczGSpyW9rgnN53.png', 'name': 'Marv Films', 'origin_country': 'GB'}, {'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 114732, 'logo_path': '/tNCbisMxO5mX2X2bOQxHHQZVYnT.png', 'name': 'New Republic Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 212, 'name': 'london, england'}, {'id': 726, 'name': 'drug abuse'}, {'id': 1228, 'name': '1970s'}, {'id': 3490, 'name': 'pop star'}, {'id': 4344, 'name': 'musical'}, {'id': 5565, 'name': 'biography'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 9672, 'name': 'based on a true story'}, {'id': 10229, 'name': 'singer'}, {'id': 11700, 'name': 'rock music'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 14743, 'name': 'pianist'}, {'id': 15135, 'name': 'gay sex'}, {'id': 158718, 'name': 'lgbt'}, {'id': 191458, 'name': 'rise to fame'}, {'id': 208992, 'name': '1960s'}]"
"14.678","1914","False","/l6zUaYqaQ5TFokesv3BPzBvSN0.jpg","1369","False","/tqrN6ZVA2lXeyqSi58kWvNdnzzA.jpg","en","Rambo: First Blood Part II","Rambo: First Blood Part II","6.5","John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.","1985-05-21","tt0089880","44000000.0","300400432.0","96.0","","What most people call hell, he calls home.","Action","TriStar Pictures","Mexico","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 275, 'logo_path': '/2MxNWlN5b3UXt1OfmznsWEQzFwq.png', 'name': 'Carolco Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 422, 'name': 'vietnam veteran'}, {'id': 1375, 'name': 'submachine gun'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1968, 'name': 'prisoner of war'}, {'id': 2019, 'name': 'liberation of prisoners'}, {'id': 2434, 'name': 'liberation'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 3713, 'name': 'chase'}, {'id': 4276, 'name': 'machinegun'}, {'id': 4595, 'name': 'u.s. army'}, {'id': 5774, 'name': 'forest'}, {'id': 6025, 'name': 'photography'}, {'id': 6086, 'name': 'government'}, {'id': 6091, 'name': 'war'}, {'id': 9748, 'name': 'revenge'}, {'id': 13065, 'name': 'soldier'}, {'id': 33705, 'name': 'agent'}, {'id': 197602, 'name': 'denunciation'}]"
"17.706","515","False","/yvD2BWOEM5N4S4f6Yj8IVVjoKQO.jpg","8393","False","/iVxo0Qy4FMIEF9LhBJtJwwvsuIU.jpg","en","The Gods Must Be Crazy","The Gods Must Be Crazy","7.1","A Coca-Cola bottle dropped from an airplane raises havoc among a normally peaceful tribe of African bushmen who believe it to be a utensil of the gods.","1980-09-10","tt0080801","5000000.0","60000000.0","109.0","","The critics are raving... the natives are restless... and the laughter is non-stop!","Action","CAT Films","South Africa","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 22284, 'logo_path': None, 'name': 'CAT Films', 'origin_country': ''}, {'id': 22285, 'logo_path': None, 'name': 'Mimosa Films', 'origin_country': ''}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}, {'iso_3166_1': 'BW', 'name': 'Botswana'}]","[{'id': 409, 'name': 'africa'}, {'id': 3800, 'name': 'airplane'}, {'id': 8028, 'name': 'botswana'}, {'id': 9649, 'name': 'god'}, {'id': 10148, 'name': 'tribe'}, {'id': 18034, 'name': 'desert'}, {'id': 155296, 'name': 'kalahari'}, {'id': 155297, 'name': 'bushman'}, {'id': 155298, 'name': 'aeroplane'}, {'id': 155300, 'name': 'tribal'}]"
"24.632","0","False","/wRmdKIYk5amNbcCodACW4ij50YO.jpg","661037","False","","de","Kartoffelsalat 3 - Das Musical","Kartoffelsalat 3 - Das Musical","0.0","Mia has an idea for a musical. The best thing is that this idea is to save the Leo Weiß School from the impending closure. But the ""potato salad"" staging about the past zombie apocalypse causes great confusion.","2020-01-30","","0.0","0.0","91.0","","","Comedy","Take25 Pictures","Germany","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]","[{'id': 26750, 'logo_path': None, 'name': 'Take25 Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]","[]"
"18.392","6066","False","/or1gBugydmjToAEq7OZY0owwFk.jpg","197","False","/7A3uAcB6KAScHcFw0giptE1mhAZ.jpg","en","Braveheart","Braveheart","7.9","Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.","1995-05-24","tt0112573","72000000.0","210000000.0","178.0","","Every man dies. Not every man truly lives.","Action","Icon Entertainment International","United States of America","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'id': 4564, 'logo_path': None, 'name': 'Icon Entertainment International', 'origin_country': 'GB'}, {'id': 7965, 'logo_path': None, 'name': 'The Ladd Company', 'origin_country': 'US'}, {'id': 11353, 'logo_path': None, 'name': 'B.H. Finance C.V.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 30, 'name': 'individual'}, {'id': 388, 'name': 'scotland'}, {'id': 930, 'name': 'in love with enemy'}, {'id': 2020, 'name': 'revolution'}, {'id': 3370, 'name': 'kilt'}, {'id': 3754, 'name': 'legend'}, {'id': 4097, 'name': 'independence'}, {'id': 6089, 'name': 'freedom'}, {'id': 6987, 'name': 'idealism'}, {'id': 7629, 'name': 'family clan'}, {'id': 14643, 'name': 'battle'}, {'id': 158431, 'name': 'united kingdom'}, {'id': 162845, 'name': 'revolt'}, {'id': 189433, 'name': 'tyranny'}, {'id': 190532, 'name': 'false history'}, {'id': 208070, 'name': 'highlands'}, {'id': 215160, 'name': '13th century'}, {'id': 234722, 'name': 'scottish highlands'}, {'id': 239847, 'name': 'warfield'}]"
"24.438","8179","False","/lcMp3AONdNhjYE9MmTtMMTOiRDP.jpg","8966","False","/nEdBHjvRkKwEPD1Ps5A3rRiiLVN.jpg","en","Twilight","Twilight","6.0","When Bella Swan moves to a small town in the Pacific Northwest to live with her father, she meets the reclusive Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't help but fall in love with him, a fatal move that endangers her own life when a coven of bloodsuckers try to challenge the Cullen clan.","2008-11-20","tt1099212","37000000.0","393616788.0","122.0","","When you can live forever, what do you live for?","Fantasy","Twilight Productions","United States of America","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 57750, 'logo_path': None, 'name': 'Twilight Productions', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/rUp0lLKa1pr4UsPm8fgzmnNGxtq.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 12292, 'logo_path': '/llGRXF5WYUW2fzXg0ebCoKMXjmT.png', 'name': 'Temple Hill Entertainment', 'origin_country': 'US'}, {'id': 4000, 'logo_path': None, 'name': 'Maverick Films', 'origin_country': 'US'}, {'id': 5218, 'logo_path': '/dhb42ugM9DzSpDctTWCtABPVOW4.png', 'name': 'Imprint Entertainment', 'origin_country': 'US'}, {'id': 11843, 'logo_path': None, 'name': 'Goldcrest Pictures', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 815, 'name': 'soulmates'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 3133, 'name': 'vampire'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 4978, 'name': 'immortality'}, {'id': 14782, 'name': 'trust'}, {'id': 33513, 'name': 'desire'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}, {'id': 212760, 'name': 'interspecies romance'}, {'id': 246466, 'name': 'based on young adult novel'}]"
"18.274","12172","False","/oXUWEc5i3wYyFnL1Ycu8ppxxPvs.jpg","281957","False","/kiWvoV78Cc3fUwkOHKzyBgVdrDD.jpg","en","The Revenant","The Revenant","7.5","In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.","2015-12-25","tt1663202","135000000.0","532950503.0","157.0","https://www.foxmovies.com/movies/the-revenant","(n. One who has returned, as if from the dead.)","Western","Monarchy Enterprises S.a.r.l.","Canada","[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 77845, 'logo_path': None, 'name': 'Monarchy Enterprises S.a.r.l.', 'origin_country': ''}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 562, 'logo_path': '/k3NsSdV854UX4zEReX1dl1Psxbb.png', 'name': 'Appian Way', 'origin_country': 'US'}, {'id': 8870, 'logo_path': None, 'name': 'CatchPlay', 'origin_country': ''}, {'id': 10039, 'logo_path': '/b8w4LldQolMKiLZw4FQJBcXSDGI.png', 'name': 'Anonymous Content', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/hNuGhsKVlmhnwSRcmOejDBDjh6w.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}, {'id': 13796, 'logo_path': None, 'name': 'Hong Kong Alpha Motion Pictures Co.', 'origin_country': ''}, {'id': 52660, 'logo_path': None, 'name': 'M Productions', 'origin_country': ''}, {'id': 41624, 'logo_path': '/wzKxIeQKlMP0y5CaAw25MD6EQmf.png', 'name': 'RatPac-Dune Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'TW', 'name': 'Taiwan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 570, 'name': 'rape'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1262, 'name': 'mountain'}, {'id': 1442, 'name': 'winter'}, {'id': 2522, 'name': 'grizzly bear'}, {'id': 3593, 'name': 'wilderness'}, {'id': 5774, 'name': 'forest'}, {'id': 9454, 'name': 'frontier'}, {'id': 9468, 'name': 'liar'}, {'id': 9672, 'name': 'based on a true story'}, {'id': 9714, 'name': 'remake'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10292, 'name': 'gore'}, {'id': 10322, 'name': 'native american'}, {'id': 10349, 'name': 'survival'}, {'id': 10468, 'name': 'bear'}, {'id': 10794, 'name': 'snow'}, {'id': 14808, 'name': 'scalping'}, {'id': 14819, 'name': 'violence'}, {'id': 155573, 'name': 'wild west'}, {'id': 158175, 'name': 'bear attack'}, {'id': 162722, 'name': 'indian attack'}, {'id': 180173, 'name': 'dead horse'}, {'id': 188266, 'name': 'starvation'}, {'id': 194976, 'name': 'fur trapper'}, {'id': 207928, 'name': '19th century'}, {'id': 218015, 'name': 'final battle'}, {'id': 232116, 'name': 'wolves'}, {'id': 243951, 'name': 'dreamy'}, {'id': 245378, 'name': 'child killing'}]"
"26.157","11502","False","/rXMWOZiCt6eMX22jWuTOSdQ98bY.jpg","381288","False","/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg","en","Split","Split","7.3","Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.","2017-01-19","tt4972582","9000000.0","278454358.0","117.0","http://www.splitmovie.com/","Kevin has 23 distinct personalities. The 24th is about to be unleashed.","Horror","Universal Pictures","United States of America","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 12236, 'logo_path': '/uV6QBPdn3MjQzAFdgEel6od7geg.png', 'name': 'Blinding Edge Pictures', 'origin_country': 'US'}, {'id': 3172, 'logo_path': '/kDedjRZwO8uyFhuHamomOhN6fzG.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 516, 'name': 'child abuse'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 9663, 'name': 'sequel'}, {'id': 10292, 'name': 'gore'}, {'id': 10333, 'name': 'stalking'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 11221, 'name': 'blood'}, {'id': 14819, 'name': 'violence'}, {'id': 33637, 'name': 'super power'}, {'id': 41329, 'name': 'mental illness'}, {'id': 169411, 'name': 'multiple personality'}, {'id': 208370, 'name': 'traumatic childhood'}, {'id': 212803, 'name': 'dissociative identity disorder'}]"
"17.636","6939","False","/lnYuAr3QOPzvuEFlzpsRUq41IEy.jpg","49530","False","/cnGPiAd7D50YFcpt6HK7CwTUCew.jpg","en","In Time","In Time","6.9","In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.","2011-10-27","tt1637688","40000000.0","173930596.0","109.0","http://www.intimemovie.com/","Time Is Power","Action","Strike Entertainment","United States of America","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 655, 'logo_path': None, 'name': 'Strike Entertainment', 'origin_country': ''}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 10104, 'logo_path': '/hNuGhsKVlmhnwSRcmOejDBDjh6w.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 974, 'name': 'bank'}, {'id': 2964, 'name': 'future'}, {'id': 3667, 'name': 'time'}, {'id': 4565, 'name': 'dystopia'}, {'id': 4776, 'name': 'race against time'}, {'id': 4978, 'name': 'immortality'}, {'id': 9673, 'name': 'love'}, {'id': 9950, 'name': 'thriller'}, {'id': 10562, 'name': 'on the run'}, {'id': 14514, 'name': 'class differences'}, {'id': 41616, 'name': 'cops and robbers\xa0'}, {'id': 220487, 'name': 'rich vs poor'}]"
"20.859","7034","False","/nAU74GmpUk7t5iklEp3bufwDq4n.jpg","447332","False","/roYyPiQDQKmIKUEhO912693tSja.jpg","en","A Quiet Place","A Quiet Place","7.3","A family is forced to live in silence while hiding from creatures that hunt by sound.","2018-04-03","tt6644200","17000000.0","340677200.0","91.0","http://aquietplacemovie.com","If they hear you, they hunt you.","Horror","Sunday Night","United States of America","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 29312, 'logo_path': None, 'name': 'Sunday Night', 'origin_country': 'US'}, {'id': 2481, 'logo_path': '/nVEP2IHCDOBOldgDL4SSufitN9.png', 'name': 'Platinum Dunes', 'origin_country': 'US'}, {'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 1643, 'name': 'deafness'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3725, 'name': 'pregnancy'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 6038, 'name': 'marriage'}, {'id': 10656, 'name': 'child in peril'}, {'id': 13127, 'name': 'farmhouse'}, {'id': 15025, 'name': 'parenting'}, {'id': 50009, 'name': 'survival horror'}, {'id': 155625, 'name': 'silence'}, {'id': 156802, 'name': 'cornfield'}, {'id': 157314, 'name': 'psychological horror'}, {'id': 188953, 'name': 'sign languages'}, {'id': 191988, 'name': 'sound'}]"
"25.462","12317","False","/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg","674","False","/gzKW3emulMxIHzuXxZoyDB1lei9.jpg","en","Harry Potter and the Goblet of Fire","Harry Potter and the Goblet of Fire","7.8","Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.","2005-11-16","tt0330373","150000000.0","895921036.0","157.0","https://www.warnerbros.com/movies/harry-potter-and-goblet-fire/","Dark And Difficult Times Lie Ahead.","Adventure","Patalex IV Productions Limited","United Kingdom","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 462, 'logo_path': None, 'name': 'Patalex IV Productions Limited', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 437, 'logo_path': '/nu20mtwbEIhUNnQ5NXVhHsNknZj.png', 'name': 'Heyday Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 2343, 'name': 'magic'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3872, 'name': 'broom'}, {'id': 3884, 'name': 'school of witchcraft'}, {'id': 4238, 'name': 'chosen one'}, {'id': 4252, 'name': 'black magic'}, {'id': 6271, 'name': 'boarding school'}, {'id': 10629, 'name': 'vision'}, {'id': 12380, 'name': 'tournament'}, {'id': 13130, 'name': 'teenager'}, {'id': 177912, 'name': 'wizard'}, {'id': 188178, 'name': 'teenage hero'}, {'id': 246466, 'name': 'based on young adult novel'}, {'id': 250038, 'name': 'wizarding world'}]"
"16.095","8068","False","/k4FwHlMhuRR5BISY2Gm2QZHlH5Q.jpg","399055","False","/rgyhSn3mINvkuy9iswZK0VLqQO3.jpg","en","The Shape of Water","The Shape of Water","7.2","An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape.","2017-12-01","tt5580390","19500000.0","194989655.0","123.0","http://www.foxsearchlight.com/theshapeofwater/","A Fairy Tale for Troubled Times","Drama","Double Dare You Productions","United States of America","[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 101082, 'logo_path': None, 'name': 'Double Dare You Productions', 'origin_country': 'US'}, {'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 81023, 'logo_path': None, 'name': 'Bull Productions', 'origin_country': ''}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 2106, 'name': 'cold war'}, {'id': 2672, 'name': 'baltimore'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 6086, 'name': 'government'}, {'id': 6152, 'name': 'supernatural'}, {'id': 10124, 'name': 'laboratory'}, {'id': 13014, 'name': 'orphan'}, {'id': 14558, 'name': 'bathtub'}, {'id': 14760, 'name': 'scientist'}, {'id': 156702, 'name': 'capture'}, {'id': 188953, 'name': 'sign languages'}, {'id': 208992, 'name': '1960s'}, {'id': 241941, 'name': 'fishman'}, {'id': 241942, 'name': 'amphibious creature'}]"
"20.517","437","False","/dvjFM3GgYm3gDZ6Ulw0JurDYs4r.jpg","13004","False","/yjImlENdW0SAT5yUvxCbbFdY0Sn.jpg","en","Barbie and the Diamond Castle","Barbie and the Diamond Castle","7.1","Liana and Alexa (Barbie and Teresa) are best friends who share everything, including their love of singing. One day while walking through the forest home from the village, the girls meet an old beggar who gives them a magical mirror. As they clean the mirror and sing, a musical apprentice muse named Melody appears in the mirror's surface, and tells the girls about the secret of the Diamond Castle.","2008-01-01","tt1294138","0.0","0.0","78.0","","","Animation","Mattel","United States of America","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'id': 6220, 'logo_path': None, 'name': 'Mattel', 'origin_country': ''}, {'id': 2213, 'logo_path': None, 'name': 'Rainmaker Studios', 'origin_country': 'CA'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 4344, 'name': 'musical'}]"
"17.946","1229","False","/rzTrRQg5ek47Yl0Vfenc69r9gOd.jpg","15144","False","/xCIgY4mUmO4tbDVlntym9PdZ9H8.jpg","en","Sixteen Candles","Sixteen Candles","6.8","A teenage girl deals with her parents forgetting her birthday and a crush on her high school's heartthrob.","1984-05-04","tt0088128","6500000.0","23686027.0","93.0","","When you're just sixteen anything can happen!","Comedy","Universal Pictures","United States of America","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 1421, 'name': 'birthday'}, {'id': 5801, 'name': 'nerd'}, {'id': 6270, 'name': 'high school'}, {'id': 9986, 'name': 'crush'}, {'id': 10280, 'name': 'farce'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 11428, 'name': 'convertible'}, {'id': 13130, 'name': 'teenager'}, {'id': 160140, 'name': 'exchange student'}, {'id': 161998, 'name': 'night vision goggles'}]"
"16.294","8305","False","/zpaQwR0YViPd83bx1e559QyZ35i.jpg","425","False","/oDqbewoFuIEWA7UWurole6MzDGn.jpg","en","Ice Age","Ice Age","7.3","With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.","2002-03-10","tt0268380","59000000.0","383257136.0","81.0","http://www.iceagemovies.com/films/ice-age","They came. They thawed. They conquered.","Animation","Blue Sky Studios","United States of America","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 9383, 'logo_path': '/ppeMh4iZJQUMm1nAjRALeNhWDfU.png', 'name': 'Blue Sky Studios', 'origin_country': 'US'}, {'id': 11749, 'logo_path': '/5AzTeZkSCFhiGZ86g2nz8SAHtgy.png', 'name': '20th Century Fox Animation', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","[{'id': 311, 'name': 'human evolution'}, {'id': 697, 'name': 'loss of loved one'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 990, 'name': 'squirrel'}, {'id': 1445, 'name': 'ice'}, {'id': 2078, 'name': 'mammoth'}, {'id': 2079, 'name': 'sloth'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4428, 'name': 'stone age'}, {'id': 10506, 'name': 'prehistoric'}, {'id': 158017, 'name': 'saber-toothed tiger'}, {'id': 159955, 'name': 'cavemen'}, {'id': 166958, 'name': 'prehistoric creature'}, {'id': 178645, 'name': 'prehistoric adventure'}, {'id': 183414, 'name': 'prehistoric times'}, {'id': 192918, 'name': 'prehistoric man'}]"
